,Unnamed: 0,images,gt,preds,predicted_class
1410,1410,Wyck1.jpg,jan wyck,"USER:  
Who is the author of this painting?
ASSISTANT: John Trumbauer",etienne jeaurat
1411,1411,Wyck2.jpg,jan wyck,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1412,1412,Wyck3.jpg,jan wyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1413,1413,Wyck4.jpg,jan wyck,"USER:  
Who is the author of this painting?
ASSISTANT: John Wootton",james pollard
1414,1414,Ziem1.jpg,felix ziem,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1415,1415,Ziem2.jpg,felix ziem,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1416,1416,Ziem3.jpg,felix ziem,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1417,1417,Zoffany1.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1418,1418,Zoffany10.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1419,1419,Zoffany11.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1420,1420,Zoffany2.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1421,1421,Zoffany3.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1422,1422,Zoffany4.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1423,1423,Zoffany5.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1424,1424,Zoffany6.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1425,1425,Zoffany7.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1426,1426,Zoffany8.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: John Singleton Copley",john singleton copley
1427,1427,Zoffany9.jpg,johann zoffany,"USER:  
Who is the author of this painting?
ASSISTANT: John Singleton Copley",john singleton copley
1428,1428,Zurbaran1.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1429,1429,Zurbaran10.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1430,1430,Zurbaran2.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1431,1431,Zurbaran3.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1432,1432,Zurbaran4.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1433,1433,Zurbaran5.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1434,1434,Zurbaran6.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1435,1435,Zurbaran7.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1436,1436,Zurbaran8.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1437,1437,Zurbaran9.jpg,francisco de zurbaran,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1438,1438,dHondecoeter1.jpg,melchior d'hondecoeter,"USER:  
Who is the author of this painting?
ASSISTANT: John James Audubon",claude-joseph vernet
1439,1439,daCaravaggio1.jpg,michelangelo da caravaggio,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1440,1440,daCaravaggio2.jpg,michelangelo da caravaggio,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1441,1441,deCappelle1.jpg,jan van de cappelle,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is an artist named Rembrandt.",rembrandt
1442,1442,deChampaigne1.jpg,jean baptiste de champaigne,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1443,1443,deChavannes1.jpg,pierre puvis de chavannes,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1444,1444,deChavannes2.jpg,pierre puvis de chavannes,"USER:  
Who is the author of this painting?
ASSISTANT: Dante Gabriel Rossetti",hubert goltzius
1445,1445,deChavannes3.jpg,pierre puvis de chavannes,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1446,1446,deChavannes4.jpg,pierre puvis de chavannes,"USER:  
Who is the author of this painting?
ASSISTANT: John William Waterhouse",arnold bocklin
1447,1447,deChavannes5.jpg,pierre puvis de chavannes,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1448,1448,deFerrari1.jpg,orazio de ferrari,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1449,1449,deGrebber1.jpg,pieter de grebber,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1450,1450,deHeem1.jpg,jan davidsz. de heem,"USER:  
Who is the author of this painting?
ASSISTANT: Still Life with Flowers in a Vase",henri nicolas vinet
1451,1451,deHooch1.jpg,pieter de hooch,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1452,1452,deHooch2.jpg,pieter de hooch,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1453,1453,deHooch3.jpg,pieter de hooch,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1454,1454,deHooch4.jpg,pieter de hooch,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1455,1455,deHooch5.jpg,pieter de hooch,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1456,1456,deJongh1.jpg,claude de jongh,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1457,1457,deJongh2.jpg,claude de jongh,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1458,1458,deJongh3.jpg,claude de jongh,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1459,1459,deKeyser1.jpg,thomas de keyser,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1460,1460,deKeyser2.jpg,thomas de keyser,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1461,1461,deKeyser3.jpg,thomas de keyser,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1462,1462,deLaTour1.jpg,georges de la tour,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1463,1463,deLaTour2.jpg,georges de la tour,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1464,1464,deLaTour3.jpg,georges de la tour,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1465,1465,deMadrazo1.jpg,federico de madrazo,"USER:  
Who is the author of this painting?
ASSISTANT: Thomas Eakins",thomas eakins
1466,1466,deMadrazo2.jpg,federico de madrazo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1467,1467,deRibera1.jpg,jusepe de ribera,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1468,1468,deRibera2.jpg,jusepe de ribera,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1469,1469,deRibera3.jpg,jusepe de ribera,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1470,1470,deRibera4.jpg,jusepe de ribera,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1471,1471,deRibera5.jpg,jusepe de ribera,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1472,1472,deStomme1.jpg,maerten boelema de stomme,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1473,1473,deTroy1.jpg,jean francois de troy,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is the artist Caravaggio.",caravaggio
1474,1474,deVos1.jpg,cornelis devos,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1475,1475,deVriendt1.jpg,frans de vriendt,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1476,1476,deVriendt2.jpg,frans de vriendt,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1477,1477,deVriendt3.jpg,frans de vriendt,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not definitively known, but it is believed to be a work by the artist Caravaggio.",caravaggio
1478,1478,deWitte1.jpg,emanuel de witte,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1479,1479,delPiombo1.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1480,1480,delPiombo2.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is the artist Caravaggio.",caravaggio
1481,1481,delPiombo3.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1482,1482,delPiombo4.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1483,1483,delPiombo5.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1484,1484,delPiombo6.jpg,sebastiano del piombo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1485,1485,delSarto1.jpg,andrea del sarto,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1486,1486,van Baburen2.jpg,dirck van baburen,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1487,1487,vanAelst1.jpg,willem van aelst,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1488,1488,vanBaburen1.jpg,dirck van baburen,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1489,1489,vanBeijeren1.jpg,abraham van beijeren,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1490,1490,vanBeijeren2.jpg,abraham van beijeren,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1491,1491,vanBijlert1.jpg,jan van bijlert,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1492,1492,vanCalraet1.jpg,abraham van calraet,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1493,1493,vanCalraet2.jpg,abraham van calraet,"USER:  
Who is the author of this painting?
ASSISTANT: John Frederick Herring",john frederick herring
1494,1494,vanDyck1.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1495,1495,vanDyck10.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1496,1496,vanDyck11.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1497,1497,vanDyck12.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1498,1498,vanDyck13.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1499,1499,vanDyck14.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1500,1500,vanDyck15.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1501,1501,vanDyck17.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1502,1502,vanDyck18.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1503,1503,vanDyck19.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1504,1504,vanDyck2.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1505,1505,vanDyck20.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1506,1506,vanDyck21.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1507,1507,vanDyck22.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1508,1508,vanDyck3.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1509,1509,vanDyck4.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1510,1510,vanDyck5.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1511,1511,vanDyck6.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1512,1512,vanDyck7.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1513,1513,vanDyck8.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1514,1514,vanDyck9.jpg,anthony van dyck,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1515,1515,vanEyck1.jpg,hubert van eyck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1516,1516,vanGoyen1.jpg,jan van goyen,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1517,1517,vanGoyen2.jpg,jan van goyen,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1518,1518,vanGoyen3.jpg,jan van goyen,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1519,1519,vanHaarlem1.jpg,cornelis van haarlem,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1520,1520,vanHeemskerck1.jpg,maarten van heemskerck,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1521,1521,vanHonthorst1.jpg,gerard van honthorst,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1522,1522,vanLeyden1.jpg,lucas van leyden,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1523,1523,vanLoo1.jpg,jean-baptiste van loo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1524,1524,vanLoo2.jpg,jean-baptiste van loo,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1525,1525,vanManderIII1.jpg,karel van mander iii,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1526,1526,vanMoscher1.jpg,jacob van moscher,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1527,1527,vanNoordt1.jpg,jan van noordt,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1528,1528,vanOosterwijck1.jpg,maria van oosterwijck,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1529,1529,vanOstade1.jpg,adriaen van ostade,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1530,1530,vanOstade2.jpg,adriaen van ostade,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1531,1531,vanOstade3.jpg,adriaen van ostade,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1532,1532,vanRuisdael1.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1533,1533,vanRuisdael2.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1534,1534,vanRuisdael3.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1535,1535,vanRuisdael4.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1536,1536,vanRuisdael5.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1537,1537,vanRuisdael6.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1538,1538,vanRuisdael7.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1539,1539,vanRuisdael8.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1540,1540,vanRuisdael9.jpg,jacob van ruisdael,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1541,1541,vanRuysdael1.jpg,salomon van ruysdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1542,1542,vanRuysdael2.jpg,salomon van ruysdael,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1543,1543,vanRuysdael3.jpg,salomon van ruysdael,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1544,1544,vanRuysdael4.jpg,salomon van ruysdael,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1545,1545,vanRysselberghe1.jpg,theo van rysselberghe,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Klee",paul klee
1546,1546,vanSchooten1.jpg,floris van schooten,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of a famous painting by an unknown artist.",gonzales coques
1547,1547,vanSomerI1.jpg,paul vansomeri,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1548,1548,vanSwanevelt1.jpg,herman van swanevelt,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1549,1549,vanVries1.jpg,roelof jansz van vries,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1550,1550,vandeVeldeYounger1.jpg,willem van de velde the younger,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of a famous painting by an unknown artist.",gonzales coques
